valid_time,temp,wspd,prcp,pres,week
2019-06-29 07:00:00,16.58731,2.2313037,0.0,956.4359,26
2019-06-29 08:00:00,17.959747,2.104604,0.0,956.1525,26
2019-06-29 09:00:00,18.995453,2.2564774,0.0,956.0002,26
2019-06-29 10:00:00,20.079681,1.9800652,0.0,956.0839,26
2019-06-29 11:00:00,21.060638,3.1537063,0.0,955.9464,26
2019-06-29 12:00:00,21.582825,3.4185126,0.0,955.6297,26
2019-06-29 13:00:00,21.901825,3.634913,0.0,955.0602,26
2019-06-29 14:00:00,22.690338,3.9156477,0.0,954.8864,26
2019-06-29 15:00:00,23.224823,4.24961,0.0,954.47437,26
2019-06-29 16:00:00,23.139221,3.3167193,0.0,954.1711,26
2019-06-29 17:00:00,22.301056,2.6942253,0.0,953.85016,26
2019-06-29 18:00:00,20.892548,2.2305467,0.0,953.8878,26
2019-06-29 19:00:00,18.361237,2.3593624,0.0,954.3063,26
2019-06-29 20:00:00,16.764801,2.3178873,0.0,954.41046,26
2019-06-29 21:00:00,15.518738,2.044702,0.0,954.1141,26
2019-06-29 22:00:00,14.265778,2.0623412,0.0,954.4473,26
2019-06-29 23:00:00,13.379364,1.6954082,0.0,954.47876,26
2019-06-30 00:00:00,12.738281,1.5693934,0.0,954.6111,26
2019-06-30 01:00:00,12.028412,1.8013636,0.0,954.2467,26
2019-06-30 02:00:00,11.828552,1.8689075,0.0,953.9902,26
2019-06-30 03:00:00,11.566956,1.8653995,0.0,953.9334,26
2019-06-30 04:00:00,13.079926,1.9524263,0.0,953.8278,26
2019-06-30 05:00:00,15.867645,1.8671489,0.0,954.16315,26
2019-06-30 06:00:00,19.006378,1.2746848,0.0,954.2628,26
2019-06-30 07:00:00,21.590424,1.0073647,0.0,954.46576,26
2019-06-30 08:00:00,23.436981,1.1982151,0.0,954.437,26
2019-06-30 09:00:00,24.892487,1.3874197,0.0,954.5372,26
2019-06-30 10:00:00,26.952545,0.8706385,0.0,954.3606,26
2019-06-30 11:00:00,27.987396,1.3424944,0.0,953.9908,26
2019-06-30 12:00:00,28.987732,1.7052085,0.0,953.5744,26
2019-06-30 13:00:00,29.802338,1.9378244,0.0,952.8631,26
2019-06-30 14:00:00,30.358612,2.0484495,0.0,952.53406,26
2019-06-30 15:00:00,30.57486,2.0589468,0.0,952.0717,26
2019-06-30 16:00:00,30.66745,1.6892849,0.0,951.6898,26
2019-06-30 17:00:00,29.63089,1.5653044,0.0,951.3425,26
2019-06-30 18:00:00,25.96814,1.9000132,0.0,951.0591,26
2019-06-30 19:00:00,23.02121,2.0519722,0.0,951.0603,26
2019-06-30 20:00:00,21.006744,2.1646998,0.0,951.10236,26
2019-06-30 21:00:00,19.483002,1.9872221,0.0,951.1614,26
2019-06-30 22:00:00,17.973633,2.0214887,0.0,951.2978,26
2019-06-30 23:00:00,17.079681,2.304137,0.0,951.52826,26
2019-07-01 00:00:00,16.5578,2.482602,0.0,951.2458,27
2019-07-01 01:00:00,16.183746,2.6295733,0.0,951.1436,27
2019-07-01 02:00:00,16.022705,2.6025393,0.0,950.83484,27
2019-07-01 03:00:00,15.871246,2.7234461,0.0,950.7478,27
2019-07-01 04:00:00,17.036835,2.9181073,0.0,950.6222,27
2019-07-01 05:00:00,19.691772,3.0065906,0.0,950.3925,27
2019-07-01 06:00:00,22.460236,2.649623,0.0,950.23157,27
2019-07-01 07:00:00,25.070099,2.567685,0.0,950.29565,27
2019-07-01 08:00:00,27.265839,2.629501,0.0,950.1658,27
2019-07-01 09:00:00,29.219574,2.4424503,0.0,950.3823,27
2019-07-01 10:00:00,30.706848,2.1144328,0.0,949.8325,27
2019-07-01 11:00:00,31.736847,3.2308738,0.031471252,949.3591,27
2019-07-01 12:00:00,32.135468,2.682771,0.0023841858,948.3647,27
2019-07-01 13:00:00,32.98526,4.048501,0.0,948.6436,27
2019-07-01 14:00:00,33.663727,3.0965922,0.00667572,949.59766,27
2019-07-01 15:00:00,29.496246,1.7907807,0.8058548,949.442,27
2019-07-01 16:00:00,27.323334,1.9480312,0.1578331,948.6394,27
2019-07-01 17:00:00,25.416351,1.8466538,0.0,948.8713,27
2019-07-01 18:00:00,24.37613,1.851976,0.0,948.58795,27
2019-07-01 19:00:00,22.91684,2.038933,0.0,948.46674,27
2019-07-01 20:00:00,20.879639,1.9829955,0.0,948.58923,27
2019-07-01 21:00:00,20.152252,1.874399,0.0,948.54156,27
2019-07-01 22:00:00,20.317963,2.372413,0.108242035,949.35046,27
2019-07-01 23:00:00,18.90683,2.138305,1.265049,949.8755,27
2019-07-02 00:00:00,18.360565,1.5789524,0.0,949.5664,27
2019-07-02 01:00:00,17.796844,1.1856973,0.0,948.8862,27
2019-07-02 02:00:00,17.528168,1.5032542,0.0,948.7394,27
2019-07-02 03:00:00,17.514374,1.4616129,0.027656555,949.1744,27
2019-07-02 04:00:00,17.79538,1.8671452,0.008106232,949.8805,27
2019-07-02 05:00:00,18.388245,1.852455,0.013828278,949.78656,27
2019-07-02 06:00:00,20.119354,3.213961,0.009536743,950.03357,27
2019-07-02 07:00:00,21.864532,3.7764041,0.022888184,950.2355,27
2019-07-02 08:00:00,22.74228,3.7593107,0.027179718,950.3038,27
2019-07-02 09:00:00,23.092407,3.868522,0.14352798,950.6369,27
2019-07-02 10:00:00,21.758453,3.246816,0.42247772,950.53357,27
2019-07-02 11:00:00,22.952484,2.9069426,0.34856796,950.85205,27
2019-07-02 12:00:00,23.988678,3.3719153,0.026226044,950.7433,27
2019-07-02 13:00:00,23.88385,3.556604,0.00333786,950.6736,27
2019-07-02 14:00:00,23.68332,3.8015227,0.0,950.5022,27
2019-07-02 15:00:00,23.393219,3.62181,0.0,950.52673,27
2019-07-02 16:00:00,22.80191,3.566361,0.0,950.40924,27
2019-07-02 17:00:00,22.195984,3.1397576,0.0,950.5622,27
2019-07-02 18:00:00,20.527557,2.524128,0.0,950.7519,27
2019-07-02 19:00:00,18.110321,2.210929,0.0,950.97046,27
2019-07-02 20:00:00,15.928894,1.9829341,0.0,951.5822,27
2019-07-02 21:00:00,14.91156,1.9271623,0.0,951.887,27
2019-07-02 22:00:00,13.371002,1.365321,0.0,952.0458,27
2019-07-02 23:00:00,12.840485,1.7164782,0.0,952.14984,27
2019-07-03 00:00:00,12.221649,2.0152602,0.0,952.0572,27
2019-07-03 01:00:00,11.916809,1.9264921,0.0,952.0633,27
2019-07-03 02:00:00,11.862732,2.0243225,0.0,952.4931,27
2019-07-03 03:00:00,11.376434,2.121585,0.0,952.4597,27
2019-07-03 04:00:00,12.174225,2.3948786,0.0,952.46484,27
2019-07-03 05:00:00,14.435333,3.0305367,0.0,952.80347,27
2019-07-03 06:00:00,15.430939,3.3717003,0.0,953.1692,27
2019-07-03 07:00:00,16.345917,3.5957162,0.054359436,953.2753,27
2019-07-03 08:00:00,17.377167,3.809216,0.047683716,953.59674,27
2019-07-03 09:00:00,17.98941,3.8449392,0.01335144,953.65967,27
2019-07-03 10:00:00,18.809296,3.6058009,0.00047683716,953.3219,27
2019-07-03 11:00:00,19.244171,3.9586222,0.0,953.367,27
2019-07-03 12:00:00,19.757233,4.1918716,0.0,953.4192,27
2019-07-03 13:00:00,20.001587,4.0741673,0.0,953.3828,27
2019-07-03 14:00:00,20.056335,3.9948192,0.0,953.1453,27
2019-07-03 15:00:00,19.808258,3.907862,0.0,953.35345,27
2019-07-03 16:00:00,19.300262,3.889356,0.0,953.28394,27
2019-07-03 17:00:00,18.386292,3.5323722,0.0,953.5736,27
2019-07-03 18:00:00,17.039581,2.5994065,0.0,953.36,27
2019-07-03 19:00:00,15.03067,1.6677707,0.0,953.6233,27
2019-07-03 20:00:00,12.700348,1.5990127,0.0,954.2086,27
2019-07-03 21:00:00,11.290497,1.792647,0.0,954.5633,27
2019-07-03 22:00:00,10.544678,1.4796501,0.0,954.6625,27
2019-07-03 23:00:00,10.062347,1.487917,0.0,954.6722,27
2019-07-04 00:00:00,9.083893,1.5147021,0.0,954.8297,27
2019-07-04 01:00:00,7.499237,1.5711342,0.0,954.7603,27
2019-07-04 02:00:00,6.582367,1.6786572,0.0,954.78564,27
2019-07-04 03:00:00,5.9846497,1.2898228,0.0,954.8808,27
2019-07-04 04:00:00,8.363678,1.284886,0.0,955.1383,27
2019-07-04 05:00:00,11.358917,0.7011913,0.0,955.33685,27
2019-07-04 06:00:00,13.667755,1.1258612,0.0,955.3153,27
2019-07-04 07:00:00,15.512299,1.692623,0.0,955.3716,27
2019-07-04 08:00:00,16.819672,2.2798076,0.0,955.40173,27
2019-07-04 09:00:00,17.820282,3.1964169,0.0,955.40546,27
2019-07-04 10:00:00,18.68991,2.7561762,0.0,955.1433,27
2019-07-04 11:00:00,19.012451,3.015093,0.0,955.02405,27
2019-07-04 12:00:00,19.779755,3.3250623,0.0,954.65656,27
2019-07-04 13:00:00,20.378448,3.6010072,0.0,954.3364,27
2019-07-04 14:00:00,20.482727,3.328212,0.0,953.96423,27
2019-07-04 15:00:00,20.604767,3.2916765,0.0,953.6647,27
2019-07-04 16:00:00,20.181244,3.348303,0.0,953.5647,27
2019-07-04 17:00:00,19.48465,2.8229053,0.0,953.3645,27
2019-07-04 18:00:00,17.584045,1.6655027,0.0,953.02325,27
2019-07-04 19:00:00,16.866425,1.8811266,0.0,953.27826,27
2019-07-04 20:00:00,14.881195,1.0738968,0.0,953.17346,27
2019-07-04 21:00:00,10.536346,1.3845198,0.0,953.27545,27
2019-07-04 22:00:00,9.17276,1.3637617,0.0,952.68,27
2019-07-04 23:00:00,8.080841,1.5374032,0.0,952.2728,27
2019-07-05 00:00:00,7.719391,1.529886,0.0,951.9905,27
2019-07-05 01:00:00,7.671112,1.486471,0.0,951.3716,27
2019-07-05 02:00:00,7.4111023,1.4908324,0.0,950.9286,27
2019-07-05 03:00:00,7.1391296,1.6414424,0.0,950.84515,27
2019-07-05 04:00:00,8.561188,2.1769633,0.0,950.39734,27
2019-07-05 05:00:00,11.266022,1.983242,0.0,950.21606,27
2019-07-05 06:00:00,14.541046,1.7267298,0.0,949.7406,27
2019-07-05 07:00:00,17.295776,1.8408234,0.0,949.53094,27
2019-07-05 08:00:00,19.353424,2.1458764,0.0,949.195,27
2019-07-05 09:00:00,20.639374,3.4895155,0.031471252,948.82513,27
2019-07-05 10:00:00,21.120514,1.657551,0.0038146973,948.2272,27
2019-07-05 11:00:00,21.811798,1.6307516,0.012874603,947.6719,27
2019-07-05 12:00:00,22.041412,2.0286024,0.030517578,947.0614,27
2019-07-05 13:00:00,19.57022,3.494059,0.99372864,947.4345,27
2019-07-05 14:00:00,18.746063,2.2530866,0.18024445,947.71814,27
2019-07-05 15:00:00,20.279388,3.098714,0.15258789,947.1989,27
2019-07-05 16:00:00,20.578522,4.0565066,0.019073486,947.1152,27
2019-07-05 17:00:00,19.98285,3.7943895,0.00333786,947.2464,27
2019-07-05 18:00:00,18.928589,3.4140484,0.00047683716,947.3339,27
2019-07-05 19:00:00,17.578278,2.912959,0.0,947.71344,27
2019-07-05 20:00:00,16.119415,2.6599624,0.0,948.1708,27
2019-07-05 21:00:00,14.144501,2.178314,0.0,948.2692,27
2019-07-05 22:00:00,14.722015,2.4047205,0.0,948.34406,27
2019-07-05 23:00:00,14.161835,1.7397233,0.0,948.5003,27
2019-07-06 00:00:00,13.481323,1.7585548,0.0,948.7417,27
2019-07-06 01:00:00,12.782074,1.5360099,0.0,948.4561,27
2019-07-06 02:00:00,12.39035,1.478711,0.0,948.1216,27
2019-07-06 03:00:00,11.971252,1.4520637,0.0,947.98267,27
2019-07-06 04:00:00,12.726929,1.9024657,0.0,947.88,27
2019-07-06 05:00:00,14.4166565,1.7359718,0.0,947.7634,27
2019-07-06 06:00:00,16.06485,1.6155543,0.0,947.71484,27
2019-07-06 07:00:00,18.123505,1.9995357,0.0,947.4636,27
2019-07-06 08:00:00,19.539673,2.7604156,0.0743866,947.10077,27
2019-07-06 09:00:00,20.913239,3.6391811,0.011444092,946.7034,27
2019-07-06 10:00:00,22.916504,2.1490934,0.00047683716,946.20654,27
2019-07-06 11:00:00,23.761566,3.3450565,0.0023841858,945.48157,27
2019-07-06 12:00:00,23.674408,3.7555249,0.0,945.1955,27
2019-07-06 13:00:00,24.235138,4.0893264,0.0,944.3752,27
2019-07-06 14:00:00,24.864777,3.242292,0.0,944.20935,27
2019-07-06 15:00:00,24.777496,2.5313852,0.0,943.90784,27
2019-07-06 16:00:00,24.583984,1.5294915,0.0,943.8206,27
2019-07-06 17:00:00,23.769196,0.25277498,0.0,943.6331,27
2019-07-06 18:00:00,22.187683,1.4400387,0.0,943.20795,27
2019-07-06 19:00:00,20.203705,2.2436962,0.0,942.97266,27
2019-07-06 20:00:00,18.703033,2.3266778,0.0,942.5103,27
2019-07-06 21:00:00,17.444305,2.410075,0.0,942.1887,27
2019-07-06 22:00:00,17.589691,2.656361,0.0,941.817,27
2019-07-06 23:00:00,18.097992,2.756589,0.0,941.78546,27
2019-07-07 00:00:00,18.767181,2.8203423,0.060081482,941.4275,27
2019-07-07 01:00:00,18.204926,2.3087823,0.035762787,940.97845,27
2019-07-07 02:00:00,16.892792,1.7387333,0.0,940.8289,27
2019-07-07 03:00:00,15.293854,1.4716202,0.0,940.7683,27
2019-07-07 04:00:00,16.298431,2.0986426,0.0,941.307,27
2019-07-07 05:00:00,17.874298,1.7652128,0.0,941.16095,27
2019-07-07 06:00:00,20.562225,1.8249613,0.0,941.4172,27
2019-07-07 07:00:00,22.107635,2.0543728,0.0,941.53766,27
2019-07-07 08:00:00,23.138672,2.1760664,0.0,941.69653,27
2019-07-07 09:00:00,23.379211,1.7835352,0.0038146973,941.72205,27
2019-07-07 10:00:00,22.095306,2.4165604,0.008583069,941.1964,27
2019-07-07 11:00:00,20.171326,3.4855144,1.6298294,941.3236,27
2019-07-07 12:00:00,19.389343,4.0973115,0.35762787,941.2455,27
2019-07-07 13:00:00,18.329529,5.0496097,0.23365021,942.0486,27
2019-07-07 14:00:00,18.63736,4.327739,0.5054474,942.1817,27
2019-07-07 15:00:00,18.655731,3.9037724,0.031471252,941.9972,27
2019-07-07 16:00:00,17.921722,3.9380908,0.22220612,942.27075,27
2019-07-07 17:00:00,16.732086,3.390548,0.44250488,942.5625,27
2019-07-07 18:00:00,16.242035,2.8177562,0.0076293945,942.7388,27
2019-07-07 19:00:00,15.430786,2.6652532,0.01001358,943.10034,27
2019-07-07 20:00:00,14.419098,3.0224733,0.0,943.58844,27
2019-07-07 21:00:00,13.222809,3.3204298,0.0,944.1277,27
2019-07-07 22:00:00,12.922211,2.9241042,0.0,944.95264,27
2019-07-07 23:00:00,12.043243,2.4790792,0.0,945.15686,27
2019-07-08 00:00:00,11.327972,2.512183,0.0,945.46515,28
2019-07-08 01:00:00,10.660797,2.7311027,0.0,945.42487,28
2019-07-08 02:00:00,10.469635,2.8982568,0.0,945.20544,28
2019-07-08 03:00:00,10.0000305,2.7088811,0.0,945.4158,28
2019-07-08 04:00:00,10.149811,2.9698753,0.0,945.8828,28
2019-07-08 05:00:00,11.315521,3.928977,0.0,946.3173,28
2019-07-08 06:00:00,12.665222,4.377008,0.0009536743,946.9966,28
2019-07-08 07:00:00,13.49234,4.422259,0.019073486,947.4811,28
2019-07-08 08:00:00,14.358612,4.5396495,0.0019073486,947.6752,28
2019-07-08 09:00:00,14.995697,4.9196887,0.002861023,947.8975,28
2019-07-08 10:00:00,15.47171,4.40857,0.002861023,947.9003,28
2019-07-08 11:00:00,15.828888,4.719238,0.006198883,947.8212,28
2019-07-08 12:00:00,16.090424,4.4895606,0.017642975,947.59174,28
2019-07-08 13:00:00,16.317719,4.40659,0.036239624,947.6011,28
2019-07-08 14:00:00,16.677887,4.126014,0.038146973,948.02515,28
2019-07-08 15:00:00,16.236053,4.4478726,0.0019073486,948.00903,28
2019-07-08 16:00:00,16.009369,4.292192,0.0,947.995,28
2019-07-08 17:00:00,15.191925,3.6806793,0.0,948.1301,28
2019-07-08 18:00:00,14.198914,2.8360713,0.0,948.2583,28
2019-07-08 19:00:00,11.785797,1.9335893,0.0,948.6409,28
2019-07-08 20:00:00,10.336639,1.4061775,0.0,948.65265,28
2019-07-08 21:00:00,9.664032,1.6177267,0.0,948.7634,28
2019-07-08 22:00:00,8.678711,2.2174814,0.0,948.91095,28
2019-07-08 23:00:00,8.084198,1.8296279,0.0,948.96423,28
2019-07-09 00:00:00,7.185669,1.7441139,0.0,948.8162,28
2019-07-09 01:00:00,7.0681458,1.7184066,0.0,948.46326,28
2019-07-09 02:00:00,7.2259216,1.7411573,0.0,948.5717,28
2019-07-09 03:00:00,7.9234924,1.5052404,0.0,948.39343,28
2019-07-09 04:00:00,8.299469,1.9932684,0.0,948.72736,28
2019-07-09 05:00:00,10.0289,2.0348694,0.0,948.8798,28
2019-07-09 06:00:00,12.08902,3.1935437,0.0,948.89825,28
2019-07-09 07:00:00,13.594696,4.270358,0.05531311,949.0662,28
2019-07-09 08:00:00,14.006134,4.378642,0.06580353,948.85266,28
2019-07-09 09:00:00,14.62735,4.4560375,0.08106232,948.7672,28
2019-07-09 10:00:00,15.840179,3.5416255,0.07390976,948.3773,28
2019-07-09 11:00:00,16.153503,4.2483673,0.08392334,948.0553,28
2019-07-09 12:00:00,16.61905,4.6028585,0.09918213,948.1439,28
2019-07-09 13:00:00,16.971588,4.4918423,0.061511993,947.6934,28
2019-07-09 14:00:00,16.897125,4.2688966,0.04863739,947.6244,28
2019-07-09 15:00:00,16.59616,4.3363495,0.04005432,947.64484,28
2019-07-09 16:00:00,16.26242,4.3403196,0.017166138,947.59906,28
2019-07-09 17:00:00,15.57132,3.8218596,0.019073486,947.5636,28
2019-07-09 18:00:00,14.335175,3.2400932,0.0,947.60095,28
2019-07-09 19:00:00,13.429779,2.3097248,0.0,947.8614,28
2019-07-09 20:00:00,12.101959,2.0286653,0.0,948.08704,28
2019-07-09 21:00:00,11.206024,2.1236646,0.0,948.1722,28
2019-07-09 22:00:00,10.501984,2.098205,0.0,947.8074,28
2019-07-09 23:00:00,10.17691,2.0590148,0.0,948.2395,28
2019-07-10 00:00:00,10.001251,2.1348438,0.0,947.91187,28
2019-07-10 01:00:00,9.707184,2.3810508,0.0,947.96844,28
2019-07-10 02:00:00,9.682831,2.725544,0.0,948.1264,28
2019-07-10 03:00:00,9.679901,2.9208257,0.0,947.78937,28
2019-07-10 04:00:00,9.49411,3.4587102,0.0,947.59534,28
2019-07-10 05:00:00,10.4566345,3.6717534,0.0047683716,947.3666,28
2019-07-10 06:00:00,11.623779,4.3944345,0.0042915344,947.6987,28
2019-07-10 07:00:00,13.00943,4.8767905,0.08249283,947.77704,28
2019-07-10 08:00:00,14.216766,5.0280204,0.269413,947.84424,28
2019-07-10 09:00:00,14.961761,5.422589,0.13637543,947.863,28
2019-07-10 10:00:00,15.557465,4.032735,0.06771088,947.64374,28
2019-07-10 11:00:00,15.689606,4.4759145,0.058174133,947.34705,28
2019-07-10 12:00:00,15.770721,4.8184853,0.036239624,947.14734,28
2019-07-10 13:00:00,16.39096,5.3942513,0.016212463,947.11237,28
2019-07-10 14:00:00,15.603638,5.591899,0.08583069,947.185,28
2019-07-10 15:00:00,14.878998,5.235166,0.1783371,947.2697,28
2019-07-10 16:00:00,14.856354,5.2854156,0.14448166,947.3622,28
2019-07-10 17:00:00,14.532593,4.343007,0.019550323,947.3425,28
2019-07-10 18:00:00,13.894012,4.00055,0.021457672,947.26654,28
2019-07-10 19:00:00,12.860474,4.0798893,0.011444092,947.6489,28
2019-07-10 20:00:00,11.898956,3.8955796,0.00667572,947.7642,28
2019-07-10 21:00:00,11.669342,3.7351782,0.0009536743,947.8002,28
2019-07-10 22:00:00,11.311829,2.7292607,0.00047683716,947.6953,28
2019-07-10 23:00:00,10.766327,2.4785028,0.0,947.46466,28
2019-07-11 00:00:00,10.536987,2.0740724,0.0,947.47125,28
2019-07-11 01:00:00,10.193268,2.0583131,0.0,947.1303,28
2019-07-11 02:00:00,10.124451,2.1698463,0.0,946.6375,28
2019-07-11 03:00:00,9.851227,2.3163264,0.0,946.3928,28
2019-07-11 04:00:00,9.924713,2.8583105,0.0,946.5673,28
2019-07-11 05:00:00,11.046478,2.854543,0.01335144,946.59705,28
2019-07-11 06:00:00,11.309418,3.1985736,0.096321106,946.71625,28
2019-07-11 07:00:00,11.581879,2.770939,0.48828125,946.5836,28
2019-07-11 08:00:00,12.242981,2.631528,0.36096573,946.71967,28
2019-07-11 09:00:00,12.859772,2.6645415,0.5373955,946.5555,28
2019-07-11 10:00:00,13.222931,2.8137436,1.1587143,946.77893,28
2019-07-11 11:00:00,11.86026,3.0469131,3.7236214,946.577,28
2019-07-11 12:00:00,12.312561,3.3748426,0.5130768,946.3844,28
2019-07-11 13:00:00,13.240906,3.698726,0.2951622,946.5203,28
2019-07-11 14:00:00,14.538666,3.8158648,0.2412796,946.3895,28
2019-07-11 15:00:00,15.27536,4.2455034,0.1487732,946.3644,28
2019-07-11 16:00:00,15.041199,3.870642,0.1335144,946.1866,28
2019-07-11 17:00:00,15.033783,3.1038013,0.108242035,946.5455,28
2019-07-11 18:00:00,14.071136,1.8049651,0.010967255,946.4903,28
2019-07-11 19:00:00,11.944977,1.6220213,0.0,946.8722,28
2019-07-11 20:00:00,9.392242,1.74311,0.0,947.47815,28
2019-07-11 21:00:00,8.743134,1.7965484,0.0,947.5614,28
2019-07-11 22:00:00,6.9108276,1.3512638,0.0,947.5583,28
2019-07-11 23:00:00,6.2102966,1.4184133,0.0,947.6989,28
2019-07-12 00:00:00,5.594879,1.4091148,0.0,947.53046,28
2019-07-12 01:00:00,5.2707825,1.4256184,0.0,947.28735,28
2019-07-12 02:00:00,4.9288635,1.5386137,0.0,947.15326,28
2019-07-12 03:00:00,4.7605286,1.7327081,0.0,947.03485,28
2019-07-12 04:00:00,6.5953064,2.054749,0.0,947.08234,28
2019-07-12 05:00:00,9.580994,1.7209911,0.0,947.1906,28
2019-07-12 06:00:00,12.699249,1.3036797,0.0,947.0783,28
2019-07-12 07:00:00,15.794037,1.3872229,0.0,947.0025,28
2019-07-12 08:00:00,17.379883,1.5385798,0.0,946.92346,28
2019-07-12 09:00:00,18.626526,1.200327,0.0009536743,946.7411,28
2019-07-12 10:00:00,20.552856,1.0208868,0.00667572,946.65405,28
2019-07-12 11:00:00,20.577911,0.44395766,0.002861023,946.33905,28
2019-07-12 12:00:00,21.165436,0.14222288,0.0009536743,945.59845,28
2019-07-12 13:00:00,21.173737,0.35470557,0.00667572,945.67456,28
2019-07-12 14:00:00,21.265594,0.6666032,0.008583069,945.3347,28
2019-07-12 15:00:00,21.072296,0.4613971,0.00047683716,944.91174,28
2019-07-12 16:00:00,20.782196,0.19660221,0.0023841858,944.7619,28
2019-07-12 17:00:00,19.635529,0.08622978,0.0,944.863,28
2019-07-12 18:00:00,19.123108,0.46623033,0.0,944.8045,28
2019-07-12 19:00:00,16.901093,1.4058771,0.0,945.10065,28
2019-07-12 20:00:00,14.377777,2.0769536,0.0,945.33185,28
2019-07-12 21:00:00,13.486084,1.5877101,0.0,945.42236,28
2019-07-12 22:00:00,14.95694,1.6351776,0.0,945.66064,28
2019-07-12 23:00:00,14.667786,1.4296937,0.0,945.35406,28
2019-07-13 00:00:00,14.0191345,1.1600027,0.0,945.2417,28
2019-07-13 01:00:00,13.591827,0.92922544,0.0,944.697,28
2019-07-13 02:00:00,13.354462,0.6486548,0.0,944.7317,28
2019-07-13 03:00:00,13.15863,0.47595364,0.0,944.6859,28
2019-07-13 04:00:00,12.226105,0.8953342,0.008583069,944.69904,28
2019-07-13 05:00:00,12.843475,1.2658225,0.051498413,944.65466,28
2019-07-13 06:00:00,14.248566,0.9680357,0.059604645,944.6153,28
2019-07-13 07:00:00,16.11081,1.6692289,0.0,944.85175,28
2019-07-13 08:00:00,17.192657,2.0462115,0.0,944.4158,28
2019-07-13 09:00:00,18.292511,2.2944393,0.011444092,944.59204,28
2019-07-13 10:00:00,19.035706,1.5042871,0.05340576,944.1287,28
2019-07-13 11:00:00,19.174347,1.529704,0.0104904175,943.9258,28
2019-07-13 12:00:00,18.91507,1.2177444,0.02002716,943.7527,28
2019-07-13 13:00:00,18.852936,0.8383239,0.021457672,943.6827,28
2019-07-13 14:00:00,18.64566,1.3732153,0.012397766,943.6322,28
2019-07-13 15:00:00,18.567017,1.5202129,0.002861023,944.1286,28
2019-07-13 16:00:00,18.465485,1.1607691,0.0,943.7428,28
2019-07-13 17:00:00,18.236572,0.7190888,0.0,943.9625,28
2019-07-13 18:00:00,16.668884,0.8899,0.0,944.09735,28
2019-07-13 19:00:00,15.796356,0.9634324,0.1001358,944.3666,28
2019-07-13 20:00:00,15.182343,0.5552832,0.0,944.382,28
2019-07-13 21:00:00,13.435181,0.41506365,0.0047683716,944.71515,28
2019-07-13 22:00:00,13.036285,1.4978743,0.009536743,944.78955,28
2019-07-13 23:00:00,11.784821,1.1982235,0.0038146973,944.72626,28
2019-07-14 00:00:00,11.391724,1.8606017,0.00667572,944.8002,28
2019-07-14 01:00:00,12.188843,2.019726,0.037670135,944.5039,28
2019-07-14 02:00:00,12.038116,1.5706149,0.092983246,944.59393,28
2019-07-14 03:00:00,12.087677,1.990736,0.014305115,944.90625,28
2019-07-14 04:00:00,12.164978,1.9703197,0.057697296,945.04456,28
2019-07-14 05:00:00,12.222717,2.064943,0.63467026,945.33154,28
2019-07-14 06:00:00,12.800629,2.099126,0.3080368,945.675,28
2019-07-14 07:00:00,13.086761,1.8918313,0.2040863,946.067,28
2019-07-14 08:00:00,13.299469,1.8342254,0.395298,945.83545,28
2019-07-14 09:00:00,14.282318,2.1188765,0.35095215,946.1973,28
2019-07-14 10:00:00,16.288788,2.2078536,0.2155304,946.15283,28
2019-07-14 11:00:00,16.206818,2.440244,0.2155304,945.9344,28
2019-07-14 12:00:00,15.53009,3.6046848,1.6031265,945.8645,28
2019-07-14 13:00:00,14.791473,3.7915862,0.9508133,946.0517,28
2019-07-14 14:00:00,15.646912,3.4456728,0.12779236,946.517,28
2019-07-14 15:00:00,16.198242,3.6615314,0.10681152,946.04175,28
2019-07-14 16:00:00,16.348969,3.1648808,0.058174133,946.0613,28
2019-07-14 17:00:00,15.979889,2.5759745,0.09202957,946.0719,28
2019-07-14 18:00:00,14.846466,2.383083,0.6327629,946.38794,28
2019-07-14 19:00:00,13.236603,2.3865776,0.05531311,947.02,28
2019-07-14 20:00:00,11.924194,2.2754722,0.04386902,947.08234,28
2019-07-14 21:00:00,11.264465,2.1199682,0.005722046,947.3558,28
2019-07-14 22:00:00,10.866425,2.2621026,0.0,947.3672,28
2019-07-14 23:00:00,10.48349,2.0372567,0.0,947.28046,28
2019-07-15 00:00:00,9.562073,1.9895585,0.0,947.2128,29
2019-07-15 01:00:00,8.991425,2.2054806,0.0,946.8281,29
2019-07-15 02:00:00,8.658905,2.0266583,0.0,946.86346,29
2019-07-15 03:00:00,8.430756,1.799896,0.0,947.1036,29
2019-07-15 04:00:00,9.006744,2.1309783,0.0,947.07764,29
2019-07-15 05:00:00,11.187592,1.872725,0.0,947.15045,29
2019-07-15 06:00:00,13.322479,2.1754773,0.0,947.425,29
2019-07-15 07:00:00,15.198456,2.6568038,0.0,947.6741,29
2019-07-15 08:00:00,16.659698,3.0968451,0.0743866,947.805,29
2019-07-15 09:00:00,17.41568,3.3145895,0.1244545,947.91034,29
2019-07-15 10:00:00,17.964264,3.1540549,0.02670288,947.89404,29
2019-07-15 11:00:00,18.479675,3.1839082,0.04339218,947.8834,29
2019-07-15 12:00:00,19.08554,3.2401044,0.0371933,947.9542,29
2019-07-15 13:00:00,19.31311,3.364093,0.0104904175,948.0178,29
2019-07-15 14:00:00,19.338135,3.3975177,0.002861023,947.8088,29
